lea_name,lea_id,state,year,homeschool_students
Cedar Mountain School District,2700110,MN,2021-22,12
Cedar Mountain School District,2700110,MN,2022-23,12
Centennial Public School District,2708100,MN,2017-18,105
Centennial Public School District,2708100,MN,2018-19,111
Centennial Public School District,2708100,MN,2019-20,107
Centennial Public School District,2708100,MN,2020-21,153
Centennial Public School District,2708100,MN,2021-22,168
Centennial Public School District,2708100,MN,2022-23,154
Central Public School District,2723910,MN,2017-18,33
Central Public School District,2723910,MN,2018-19,49
Central Public School District,2723910,MN,2019-20,43
Central Public School District,2723910,MN,2020-21,61
Central Public School District,2723910,MN,2021-22,41
Central Public School District,2723910,MN,2022-23,48
Chatfield Public Schools,2708220,MN,2017-18,17
Chatfield Public Schools,2708220,MN,2018-19,26
Chatfield Public Schools,2708220,MN,2019-20,33
Chatfield Public Schools,2708220,MN,2020-21,39
Chatfield Public Schools,2708220,MN,2021-22,40
Chatfield Public Schools,2708220,MN,2022-23,29
Chisago Lakes School District,2700017,MN,2017-18,134
Chisago Lakes School District,2700017,MN,2018-19,135
Chisago Lakes School District,2700017,MN,2019-20,121
Chisago Lakes School District,2700017,MN,2020-21,195
Chisago Lakes School District,2700017,MN,2021-22,166
Chisago Lakes School District,2700017,MN,2022-23,167
Chisholm Public School District,2708910,MN,2017-18,23
Chisholm Public School District,2708910,MN,2018-19,0
Chisholm Public School District,2708910,MN,2019-20,0
Chisholm Public School District,2708910,MN,2020-21,29
Chisholm Public School District,2708910,MN,2021-22,59
Chisholm Public School District,2708910,MN,2022-23,31
Chokio-Alberta Public School Dist.,2708940,MN,2017-18,0
Chokio-Alberta Public School Dist.,2708940,MN,2018-19,7
Chokio-Alberta Public School Dist.,2708940,MN,2019-20,7
Chokio-Alberta Public School Dist.,2708940,MN,2020-21,6
Clearbrook-Gonvick School District,2700103,MN,2017-18,32
Clearbrook-Gonvick School District,2700103,MN,2018-19,29
Clearbrook-Gonvick School District,2700103,MN,2019-20,27
Clearbrook-Gonvick School District,2700103,MN,2020-21,32
Clearbrook-Gonvick School District,2700103,MN,2021-22,34
Clearbrook-Gonvick School District,2700103,MN,2022-23,25
Cleveland Public School District,2709330,MN,2017-18,6
Cleveland Public School District,2709330,MN,2018-19,0
Cleveland Public School District,2709330,MN,2019-20,15
Cleveland Public School District,2709330,MN,2020-21,18
Cleveland Public School District,2709330,MN,2021-22,13
Cleveland Public School District,2709330,MN,2022-23,12
Climax-Shelly Public Schools,2709360,MN,2018-19,4
Climax-Shelly Public Schools,2709360,MN,2019-20,3
Climax-Shelly Public Schools,2709360,MN,2020-21,6
Climax-Shelly Public Schools,2709360,MN,2021-22,6
Climax-Shelly Public Schools,2709360,MN,2022-23,5
Clinton-Graceville-Beardsley,2700150,MN,2017-18,2
Clinton-Graceville-Beardsley,2700150,MN,2018-19,3
Clinton-Graceville-Beardsley,2700150,MN,2019-20,2
Clinton-Graceville-Beardsley,2700150,MN,2020-21,3
Clinton-Graceville-Beardsley,2700150,MN,2021-22,5
Clinton-Graceville-Beardsley,2700150,MN,2022-23,2
Cloquet Public School District,2709420,MN,2017-18,28
Cloquet Public School District,2709420,MN,2018-19,36
Cloquet Public School District,2709420,MN,2019-20,31
Cloquet Public School District,2709420,MN,2020-21,75
Cloquet Public School District,2709420,MN,2021-22,73
Cloquet Public School District,2709420,MN,2022-23,49
Columbia Heights Public School Dist,2709510,MN,2017-18,51
Columbia Heights Public School Dist,2709510,MN,2018-19,52
Columbia Heights Public School Dist,2709510,MN,2019-20,48
Columbia Heights Public School Dist,2709510,MN,2020-21,65
Columbia Heights Public School Dist,2709510,MN,2021-22,54
Columbia Heights Public School Dist,2709510,MN,2022-23,54
Comfrey Public School District,2709540,MN,2017-18,12
Comfrey Public School District,2709540,MN,2018-19,10
Comfrey Public School District,2709540,MN,2019-20,13
Comfrey Public School District,2709540,MN,2020-21,15
Comfrey Public School District,2709540,MN,2021-22,12
Comfrey Public School District,2709540,MN,2022-23,10
Cook County Public Schools,2713110,MN,2017-18,21
Cook County Public Schools,2713110,MN,2018-19,24
Cook County Public Schools,2713110,MN,2019-20,22
Cook County Public Schools,2713110,MN,2020-21,30
Cook County Public Schools,2713110,MN,2021-22,26
Cook County Public Schools,2713110,MN,2022-23,25
Cromwell-Wright Public Schools,2709690,MN,2017-18,0
Cromwell-Wright Public Schools,2709690,MN,2018-19,6
Cromwell-Wright Public Schools,2709690,MN,2019-20,10
Cromwell-Wright Public Schools,2709690,MN,2020-21,22
Cromwell-Wright Public Schools,2709690,MN,2021-22,12
Cromwell-Wright Public Schools,2709690,MN,2022-23,13
Crookston Public School District,2709720,MN,2017-18,31
Crookston Public School District,2709720,MN,2018-19,26
Crookston Public School District,2709720,MN,2019-20,38
Crookston Public School District,2709720,MN,2020-21,49
Crookston Public School District,2709720,MN,2021-22,61
Crookston Public School District,2709720,MN,2022-23,56
Crosby-Ironton Public School Dist.,2709750,MN,2017-18,116
Crosby-Ironton Public School Dist.,2709750,MN,2018-19,115
Crosby-Ironton Public School Dist.,2709750,MN,2019-20,111
Crosby-Ironton Public School Dist.,2709750,MN,2020-21,156
Crosby-Ironton Public School Dist.,2709750,MN,2021-22,137
Crosby-Ironton Public School Dist.,2709750,MN,2022-23,166
Campbell-Tintah Public Schools,2707450,MN,2021-22,19
Campbell-Tintah Public Schools,2707450,MN,2022-23,18
Chokio-Alberta Public Schools,2708940,MN,2021-22,7
Chokio-Alberta Public Schools,2708940,MN,2022-23,7
Dassel-Cokato Public School Dist.,2710060,MN,2017-18,114
Dassel-Cokato Public School Dist.,2710060,MN,2018-19,103
Dassel-Cokato Public School Dist.,2710060,MN,2019-20,102
Dassel-Cokato Public School Dist.,2710060,MN,2020-21,297
Dawson-Boyd Public School District,2710090,MN,2017-18,1
Dawson-Boyd Public School District,2710090,MN,2018-19,8
Dawson-Boyd Public School District,2710090,MN,2019-20,13
Dawson-Boyd Public School District,2710090,MN,2020-21,21
Dawson-Boyd Public School District,2710090,MN,2021-22,19
Dawson-Boyd Public School District,2710090,MN,2022-23,17
Deer River Public School District,2710140,MN,2017-18,47
Deer River Public School District,2710140,MN,2018-19,52
Deer River Public School District,2710140,MN,2019-20,48
Deer River Public School District,2710140,MN,2020-21,71
Deer River Public School District,2710140,MN,2021-22,67
Deer River Public School District,2710140,MN,2022-23,74
Delano Public School District,2710170,MN,2017-18,40
Delano Public School District,2710170,MN,2018-19,36
Delano Public School District,2710170,MN,2019-20,38
Delano Public School District,2710170,MN,2020-21,126
Delano Public School District,2710170,MN,2021-22,63
Delano Public School District,2710170,MN,2022-23,64
Detroit Lakes Public School Dist.,2710230,MN,2017-18,67
Detroit Lakes Public School Dist.,2710230,MN,2018-19,90
Detroit Lakes Public School Dist.,2710230,MN,2019-20,86
Detroit Lakes Public School Dist.,2710230,MN,2020-21,159
Detroit Lakes Public School Dist.,2710230,MN,2021-22,135
Detroit Lakes Public School Dist.,2710230,MN,2022-23,144
Dilworth-Glyndon-Felton,2710260,MN,2017-18,44
Dilworth-Glyndon-Felton,2710260,MN,2018-19,39
Dilworth-Glyndon-Felton,2710260,MN,2019-20,48
Dilworth-Glyndon-Felton,2710260,MN,2020-21,55
Dilworth-Glyndon-Felton,2710260,MN,2021-22,69
Dilworth-Glyndon-Felton,2710260,MN,2022-23,63
Dover-Eyota Public School District,2711010,MN,2017-18,13
Dover-Eyota Public School District,2711010,MN,2018-19,16
Dover-Eyota Public School District,2711010,MN,2019-20,21
Dover-Eyota Public School District,2711010,MN,2020-21,33
Dover-Eyota Public School District,2711010,MN,2021-22,37
Dover-Eyota Public School District,2711010,MN,2022-23,38
Duluth Public School District,2711040,MN,2017-18,226
Duluth Public School District,2711040,MN,2018-19,235
Duluth Public School District,2711040,MN,2019-20,0
Duluth Public School District,2711040,MN,2020-21,428
Duluth Public School District,2711040,MN,2021-22,273
Duluth Public School District,2711040,MN,2022-23,263
Dassel-Cokato Public Schools,2710060,MN,2021-22,129
Dassel-Cokato Public Schools,2710060,MN,2022-23,6
East Central School District,2711085,MN,2017-18,32
East Central School District,2711085,MN,2018-19,49
East Central School District,2711085,MN,2019-20,53
East Central School District,2711085,MN,2020-21,62
East Central School District,2711085,MN,2021-22,54
East Central School District,2711085,MN,2022-23,71
East Grand Forks Public School Dist,2711130,MN,2017-18,33
East Grand Forks Public School Dist,2711130,MN,2018-19,32
East Grand Forks Public School Dist,2711130,MN,2019-20,46
East Grand Forks Public School Dist,2711130,MN,2020-21,52
East Grand Forks Public School Dist,2711130,MN,2021-22,57
East Grand Forks Public School Dist,2711130,MN,2022-23,52
Eastern Carver County Public School,2708190,MN,2017-18,234
Eastern Carver County Public School,2708190,MN,2018-19,241
Eastern Carver County Public School,2708190,MN,2019-20,1196
Eastern Carver County Public School,2708190,MN,2020-21,380
Eastern Carver County Public School,2708190,MN,2021-22,371
Eastern Carver County Public School,2708190,MN,2022-23,313
Eden Prairie Public School District,2714220,MN,2017-18,157
Eden Prairie Public School District,2714220,MN,2018-19,135
Eden Prairie Public School District,2714220,MN,2019-20,123
Eden Prairie Public School District,2714220,MN,2020-21,147
Eden Prairie Public School District,2714220,MN,2021-22,122
Eden Prairie Public School District,2714220,MN,2022-23,130
Eden Valley-Watkins School District,2711190,MN,2017-18,15
Eden Valley-Watkins School District,2711190,MN,2018-19,10
Eden Valley-Watkins School District,2711190,MN,2019-20,15
Eden Valley-Watkins School District,2711190,MN,2020-21,32
Eden Valley-Watkins School District,2711190,MN,2021-22,18
Eden Valley-Watkins School District,2711190,MN,2022-23,20
Edgerton Public School District,2711220,MN,2017-18,7
Edgerton Public School District,2711220,MN,2018-19,0
Edgerton Public School District,2711220,MN,2019-20,10
Edgerton Public School District,2711220,MN,2020-21,16
Edgerton Public School District,2711220,MN,2021-22,12
Edgerton Public School District,2711220,MN,2022-23,14
Edina Public School District,2711250,MN,2017-18,39
Edina Public School District,2711250,MN,2018-19,32
Edina Public School District,2711250,MN,2019-20,34
Edina Public School District,2711250,MN,2020-21,36
Edina Public School District,2711250,MN,2021-22,36
Edina Public School District,2711250,MN,2022-23,29
Elk River Public School District,2711370,MN,2017-18,529
Ellsworth Public School District,2711460,MN,2017-18,5
Ellsworth Public School District,2711460,MN,2018-19,5
Ellsworth Public School District,2711460,MN,2019-20,6
Ellsworth Public School District,2711460,MN,2020-21,5
Ellsworth Public School District,2711460,MN,2021-22,6
Ellsworth Public School District,2711460,MN,2022-23,8
Ely Public School District,2711520,MN,2017-18,19
Ely Public School District,2711520,MN,2018-19,21
Ely Public School District,2711520,MN,2019-20,17
Ely Public School District,2711520,MN,2020-21,31
Ely Public School District,2711520,MN,2021-22,34
Ely Public School District,2711520,MN,2022-23,27
Esko Public School District,2738880,MN,2017-18,16
Esko Public School District,2738880,MN,2018-19,22
Esko Public School District,2738880,MN,2019-20,30
Esko Public School District,2738880,MN,2020-21,44
Esko Public School District,2738880,MN,2021-22,33
Esko Public School District,2738880,MN,2022-23,35
Eveleth-Gilbert School District,2700021,MN,2017-18,26
Eveleth-Gilbert School District,2700021,MN,2018-19,57
Elk River School District,2711370,MN,2019-20,572
Elk River School District,2711370,MN,2020-21,966
Elk River School District,2711370,MN,2021-22,858
Elk River School District,2711370,MN,2022-23,881
Fairmont Area School District,2700124,MN,2017-18,45
Fairmont Area School District,2700124,MN,2018-19,43
Fairmont Area School District,2700124,MN,2019-20,40
Fairmont Area School District,2700124,MN,2020-21,54
Fairmont Area School District,2700124,MN,2021-22,45
Fairmont Area School District,2700124,MN,2022-23,38
Faribault Public School District,2711760,MN,2017-18,137
Faribault Public School District,2711760,MN,2018-19,143
Faribault Public School District,2711760,MN,2019-20,132
Faribault Public School District,2711760,MN,2020-21,175
Faribault Public School District,2711760,MN,2021-22,205
Faribault Public School District,2711760,MN,2022-23,237
Farmington Public School District,2711820,MN,2017-18,160
Farmington Public School District,2711820,MN,2018-19,175
Farmington Public School District,2711820,MN,2019-20,183
Farmington Public School District,2711820,MN,2020-21,294
Farmington Public School District,2711820,MN,2021-22,254
Farmington Public School District,2711820,MN,2022-23,242
Fergus Falls Public School District,2711880,MN,2017-18,131
Fergus Falls Public School District,2711880,MN,2018-19,155
Fergus Falls Public School District,2711880,MN,2019-20,140
Fergus Falls Public School District,2711880,MN,2020-21,208
Fergus Falls Public School District,2711880,MN,2021-22,162
Fergus Falls Public School District,2711880,MN,2022-23,187
Fertile-Beltrami School District,2711910,MN,2017-18,12
Fertile-Beltrami School District,2711910,MN,2018-19,0
Fertile-Beltrami School District,2711910,MN,2019-20,12
Fertile-Beltrami School District,2711910,MN,2020-21,36
Fertile-Beltrami School District,2711910,MN,2021-22,0
Fertile-Beltrami School District,2711910,MN,2022-23,0
Fillmore Central,2700100,MN,2017-18,21
Fillmore Central,2700100,MN,2018-19,18
Fillmore Central,2700100,MN,2019-20,20
Fillmore Central,2700100,MN,2020-21,24
Fillmore Central,2700100,MN,2021-22,30
Fillmore Central,2700100,MN,2022-23,32
Fisher Public School District,2712180,MN,2017-18,8
Fisher Public School District,2712180,MN,2018-19,11
Fisher Public School District,2712180,MN,2019-20,12
Fisher Public School District,2712180,MN,2020-21,9
Fisher Public School District,2712180,MN,2021-22,14
Fisher Public School District,2712180,MN,2022-23,11
Floodwood Public School District,2712210,MN,2017-18,16
Floodwood Public School District,2712210,MN,2018-19,17
Floodwood Public School District,2712210,MN,2019-20,16
Floodwood Public School District,2712210,MN,2020-21,17
Floodwood Public School District,2712210,MN,2021-22,18
Floodwood Public School District,2712210,MN,2022-23,28
Foley Public School District,2712240,MN,2017-18,95
Foley Public School District,2712240,MN,2018-19,117
Foley Public School District,2712240,MN,2019-20,0
Foley Public School District,2712240,MN,2020-21,165
Foley Public School District,2712240,MN,2021-22,139
Foley Public School District,2712240,MN,2022-23,73
Forest Lake Public School District,2712270,MN,2017-18,265
Forest Lake Public School District,2712270,MN,2018-19,273
Forest Lake Public School District,2712270,MN,2019-20,285
Forest Lake Public School District,2712270,MN,2020-21,309
Forest Lake Public School District,2712270,MN,2021-22,365
Forest Lake Public School District,2712270,MN,2022-23,390
Fosston Public School District,2712300,MN,2017-18,21
Fosston Public School District,2712300,MN,2018-19,23
